enum	module	file	line	site_kind	site_text	included_reason
ErrorClass	error	crates/icydb-core/src/error/mod.rs	219	match-arm-or-constructor	ErrorClass::InvariantViolation,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	268	match-arm-or-constructor	ErrorClass::InvariantViolation,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	280	match-arm-or-constructor	ErrorClass::InvariantViolation,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	292	match-arm-or-constructor	ErrorClass::InvariantViolation,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	303	match-arm-or-constructor	ErrorClass::InvariantViolation,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	313	match-arm-or-constructor	Self::new(ErrorClass::Internal, ErrorOrigin::Executor, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	321	match-arm-or-constructor	ErrorClass::Unsupported,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	624	match-arm-or-constructor	ErrorClass::InvariantViolation,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	644	match-arm-or-constructor	ErrorClass::InvariantViolation,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	671	match-arm-or-constructor	Self::new(ErrorClass::Internal, ErrorOrigin::Store, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	718	match-arm-or-constructor	Self::new(ErrorClass::Internal, ErrorOrigin::Index, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	744	match-arm-or-constructor	Self::new(ErrorClass::Internal, ErrorOrigin::Query, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	751	match-arm-or-constructor	Self::new(ErrorClass::Unsupported, ErrorOrigin::Query, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	762	match-arm-or-constructor	class: ErrorClass::Unsupported,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	776	match-arm-or-constructor	class: ErrorClass::Unsupported,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	789	match-arm-or-constructor	class: ErrorClass::Unsupported,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	802	match-arm-or-constructor	Self::new(ErrorClass::Internal, ErrorOrigin::Serialize, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	829	match-arm-or-constructor	Self::new(ErrorClass::Corruption, ErrorOrigin::Store, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	899	match-arm-or-constructor	Self::new(ErrorClass::Corruption, ErrorOrigin::Index, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1008	match-arm-or-constructor	ErrorClass::Corruption,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1333	match-arm-or-constructor	ErrorClass::Corruption,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1343	match-arm-or-constructor	Self::new(ErrorClass::Unsupported, ErrorOrigin::Store, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1353	match-arm-or-constructor	class: ErrorClass::Unsupported,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1382	match-arm-or-constructor	Self::new(ErrorClass::Unsupported, ErrorOrigin::Index, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1399	match-arm-or-constructor	ErrorClass::Unsupported,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1407	match-arm-or-constructor	Self::new(ErrorClass::Unsupported, ErrorOrigin::Cursor, message.into())	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1413	match-arm-or-constructor	ErrorClass::IncompatiblePersistedFormat,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1428	match-arm-or-constructor	class: ErrorClass::Unsupported,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1441	match-arm-or-constructor	class: ErrorClass::NotFound,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1453	match-arm-or-constructor	ErrorClass::Unsupported,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1478	match-arm-or-constructor	ErrorClass::Corruption,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1510	match-arm-or-constructor	ErrorClass::InvariantViolation,	semi-mechanical direct enum-qualified reference
ErrorClass	error	crates/icydb-core/src/error/mod.rs	1525	match-arm-or-constructor	ErrorClass::Conflict,	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	98	match-arm-or-constructor	ErrorClass::Conflict => Self::ErrorConflict,	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	99	match-arm-or-constructor	ErrorClass::Corruption => Self::ErrorCorruption,	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	100	match-arm-or-constructor	ErrorClass::IncompatiblePersistedFormat => Self::ErrorIncompatiblePersistedFormat,	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	101	match-arm-or-constructor	ErrorClass::Internal => Self::ErrorInternal,	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	102	match-arm-or-constructor	ErrorClass::InvariantViolation => Self::ErrorInvariantViolation,	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	103	match-arm-or-constructor	ErrorClass::NotFound => Self::ErrorNotFound,	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	104	match-arm-or-constructor	ErrorClass::Unsupported => Self::ErrorUnsupported,	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1410	match-arm-or-constructor	ErrorClass::Conflict => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1413	match-arm-or-constructor	ErrorClass::Corruption => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1416	match-arm-or-constructor	ErrorClass::IncompatiblePersistedFormat => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1421	match-arm-or-constructor	ErrorClass::Internal => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1424	match-arm-or-constructor	ErrorClass::InvariantViolation => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1428	match-arm-or-constructor	ErrorClass::NotFound => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1431	match-arm-or-constructor	ErrorClass::Unsupported => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1443	match-arm-or-constructor	ErrorClass::Conflict => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1446	match-arm-or-constructor	ErrorClass::Corruption => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1449	match-arm-or-constructor	ErrorClass::IncompatiblePersistedFormat => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1454	match-arm-or-constructor	ErrorClass::Internal => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1457	match-arm-or-constructor	ErrorClass::InvariantViolation => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1461	match-arm-or-constructor	ErrorClass::NotFound => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	1464	match-arm-or-constructor	ErrorClass::Unsupported => {	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	2821	match-arm-or-constructor	(SqlWriteKind::Insert, ErrorClass::Unsupported),	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	2822	match-arm-or-constructor	(SqlWriteKind::InsertSelect, ErrorClass::Conflict),	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	2823	match-arm-or-constructor	(SqlWriteKind::Update, ErrorClass::InvariantViolation),	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	2824	match-arm-or-constructor	(SqlWriteKind::Delete, ErrorClass::Internal),	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	2825	match-arm-or-constructor	(SqlWriteKind::Update, ErrorClass::Corruption),	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	2828	match-arm-or-constructor	ErrorClass::IncompatiblePersistedFormat,	semi-mechanical direct enum-qualified reference
ErrorClass	metrics::sink	crates/icydb-core/src/metrics/sink.rs	2830	match-arm-or-constructor	(SqlWriteKind::Insert, ErrorClass::NotFound),	semi-mechanical direct enum-qualified reference
ErrorClass	visitor	crates/icydb-core/src/visitor/mod.rs	57	match-arm-or-constructor	ErrorClass::Unsupported,	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	122	match-arm-or-constructor	.map_err(CursorPlanError::index_range_anchor_decode_failed)?;	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	130	match-arm-or-constructor	return Err(CursorPlanError::index_range_anchor_canonical_encoding_mismatch());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	149	match-arm-or-constructor	return Err(CursorPlanError::index_range_anchor_index_id_mismatch());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	152	match-arm-or-constructor	return Err(CursorPlanError::index_range_anchor_key_namespace_mismatch());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	155	match-arm-or-constructor	return Err(CursorPlanError::index_range_anchor_component_arity_mismatch());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	173	match-arm-or-constructor	.map_err(CursorPlanError::invalid_continuation_cursor_payload)?;	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	176	match-arm-or-constructor	return Err(CursorPlanError::index_range_anchor_outside_envelope());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	224	match-arm-or-constructor	return Err(CursorPlanError::unexpected_index_range_anchor_for_composite_plan());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	232	match-arm-or-constructor	return Err(CursorPlanError::unexpected_index_range_anchor_for_non_range_path());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	235	match-arm-or-constructor	return Err(CursorPlanError::index_range_anchor_semantic_bounds_required());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	239	match-arm-or-constructor	return Err(CursorPlanError::index_range_anchor_required());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	263	match-arm-or-constructor	return Err(CursorPlanError::unexpected_index_range_anchor_for_non_range_path());	semi-mechanical direct enum-qualified reference
CursorPlanError	db::cursor::anchor	crates/icydb-core/src/db/cursor/anchor.rs	289	match-arm-or-constructor	CursorPlanError::index_range_anchor_primary_key_decode_failed(source)	semi-mechanical direct enum-qualified reference
